follower_id,followee_id,created_at
721,925,2024-05-07 10:19:02
4307,925,2023-11-01 14:37:57
2773,925,2023-07-29 07:04:20
3292,925,2021-04-10 23:02:44
1252,925,2023-09-06 21:34:37
1767,925,2017-04-16 02:05:18
3817,925,2018-10-13 02:25:00
1258,925,2022-12-02 19:06:41
766,925,2024-09-26 05:19:55
4354,925,2021-07-11 23:24:35
2820,925,2020-07-16 10:33:55
1808,925,2024-04-17 03:18:08
3359,925,2022-02-11 16:56:47
3360,925,2023-11-06 17:38:18
293,925,2023-08-14 06:04:06
3366,925,2023-07-31 21:33:20
3365,925,2024-01-22 07:04:17
2345,925,2022-01-18 17:18:08
812,925,2020-11-25 23:25:24
2348,925,2024-05-20 17:35:50
2349,925,2023-12-04 15:14:47
4911,925,2021-08-16 11:35:43
3378,925,2024-07-14 09:53:39
3895,925,2016-02-16 14:15:07
2360,925,2024-09-11 10:05:37
3907,925,2021-12-03 14:36:17
1869,925,2017-08-27 18:03:14
3923,925,2024-02-03 17:18:52
342,925,2024-07-17 08:13:03
3935,925,2021-08-23 00:57:15
1379,925,2022-07-20 08:25:10
1386,925,2016-07-23 20:57:35
2923,925,2023-09-09 12:48:51
3438,925,2023-02-20 19:26:57
4983,925,2024-10-22 21:22:34
3451,925,2020-05-05 11:12:24
897,925,2021-05-21 08:34:39
4492,925,2022-09-16 06:39:03
3988,925,2024-12-04 00:58:20
2965,925,2023-04-19 01:37:55
4506,925,2024-03-25 23:48:23
3483,925,2021-04-05 22:43:30
2462,925,2019-03-25 17:51:14
2463,925,2023-05-03 15:00:13
3491,925,2023-12-17 19:24:21
4007,925,2017-11-15 19:43:46
1962,925,2020-07-28 04:03:42
2989,925,2021-03-07 04:11:11
3511,925,2019-01-08 06:02:50
3513,925,2022-05-06 19:38:22
3004,925,2022-07-13 12:31:54
1471,925,2020-04-17 17:00:18
2000,925,2021-08-29 05:30:36
1488,925,2021-12-30 18:07:50
4569,925,2024-10-24 11:01:41
3062,925,2024-08-03 17:10:50
2042,925,2018-10-05 15:30:20
4096,1949,2019-07-01 01:16:04
2562,1949,2016-08-15 07:23:46
1029,1949,2017-07-14 17:39:43
3591,1949,2016-08-30 10:27:34
2573,1949,2019-08-14 17:14:17
3097,1949,2019-05-07 18:27:45
2588,1949,2017-06-03 06:52:38
30,1949,2017-07-28 02:42:09
2087,1949,2016-12-14 00:54:57
1069,1949,2023-09-02 01:28:35
2608,1949,2018-01-01 03:51:59
3632,1949,2022-07-14 23:45:51
3124,1949,2024-05-27 17:21:22
1080,1949,2019-03-21 07:38:31
4152,1949,2017-04-23 23:49:57
3128,1949,2020-10-30 15:57:56
4675,1949,2016-07-27 11:59:10
4684,1949,2019-04-26 16:12:16
4688,1949,2022-12-18 23:25:19
4181,1949,2017-07-04 16:46:43
4187,1949,2019-11-08 13:20:31
1635,1949,2017-07-19 21:22:47
4196,1949,2023-01-21 22:37:18
3683,1949,2023-12-31 23:24:55
3176,1949,2016-08-04 13:31:30
1644,1949,2018-04-22 23:37:48
3699,1949,2019-11-18 20:13:56
2168,1949,2019-10-03 07:43:12
4217,1949,2017-08-10 15:52:39
2684,1949,2023-07-28 01:50:10
3204,1949,2015-12-18 22:07:49
134,1949,2024-12-28 08:58:55
4240,1949,2018-03-20 21:33:54
3218,1949,2022-06-25 13:38:59
664,1949,2022-06-22 09:48:49
3230,1949,2018-09-10 22:44:38
168,1949,2024-02-19 12:10:13
3245,1949,2018-11-27 15:34:27
3761,1949,2016-07-21 14:00:59
3768,1949,2021-02-12 15:37:34
194,1949,2018-08-19 01:07:25
4809,1949,2021-06-25 05:10:10
2254,1949,2024-09-14 13:03:16
3285,1949,2022-07-12 12:11:08
1758,1949,2017-08-20 22:08:18
4833,1949,2016-10-09 08:12:41
227,1949,2024-04-02 18:23:30
231,1949,2021-02-04 22:37:56
3820,1949,2023-06-28 21:15:58
4339,1949,2023-06-07 02:19:17
1789,1949,2016-10-17 22:05:45
1792,1949,2024-07-25 00:28:34
3850,1949,2020-06-06 04:32:30
2826,1949,2022-12-30 19:08:12
2318,1949,2024-08-31 03:09:30
1817,1949,2021-10-20 02:07:27
796,1949,2022-06-08 03:02:15
3871,1949,2024-11-07 12:13:54
4386,1949,2022-06-08 15:02:47
1832,1949,2018-12-31 11:17:32
3368,1949,2024-02-05 21:01:39
1321,1949,2018-12-30 23:17:12
4915,1949,2015-10-14 05:28:19
4407,1949,2019-09-14 02:00:26
1848,1949,2023-01-14 12:23:46
3898,1949,2017-09-09 00:26:28
1346,1949,2022-12-11 07:23:04
834,1949,2024-02-06 05:48:37
2371,1949,2022-02-09 08:31:59
1862,1949,2022-02-02 21:18:18
2890,1949,2021-08-17 23:10:55
3925,1949,2023-01-14 08:24:05
342,1949,2021-02-08 19:02:55
4438,1949,2024-01-28 21:24:54
2906,1949,2020-02-20 05:39:31
1375,1949,2019-06-27 21:30:20
4962,1949,2020-02-11 02:45:55
867,1949,2019-07-16 09:35:08
868,1949,2021-01-06 00:12:43
4964,1949,2022-06-07 03:14:18
4457,1949,2017-10-09 16:20:02
4980,1949,2020-07-16 17:39:33
2428,1949,2018-02-03 23:10:47
2949,1949,2019-05-08 03:49:03
3978,1949,2023-08-24 03:31:51
4495,1949,2019-10-14 02:26:08
921,1949,2024-03-03 17:32:56
2989,1949,2023-10-12 18:28:42
3000,1949,2020-08-19 20:00:21
3004,1949,2018-07-14 16:06:32
444,1949,2023-12-11 18:05:25
959,1949,2024-09-25 11:48:20
4546,1949,2022-05-16 17:50:46
966,1949,2024-06-06 15:21:39
968,1949,2023-09-13 18:09:28
1492,1949,2019-03-25 07:14:08
2522,1949,2024-10-17 08:39:52
2015,1949,2017-02-07 14:36:42
4584,1949,2024-12-25 09:08:54
1007,1949,2024-01-16 01:31:47
1010,1949,2018-05-04 10:44:37
498,1949,2021-07-16 08:49:43
4598,1949,2021-09-20 01:05:16
2045,1949,2021-06-15 01:57:18
3597,2464,2024-08-27 08:40:26
4116,2464,2018-04-16 09:41:59
3093,2464,2020-12-04 06:22:11
3609,2464,2024-12-09 01:36:30
4635,2464,2020-08-24 09:39:28
3614,2464,2019-07-29 14:37:11
2081,2464,2024-07-20 23:17:18
3618,2464,2018-10-17 12:53:55
3112,2464,2024-01-29 10:13:13
1577,2464,2022-04-11 14:19:33
1070,2464,2022-09-11 23:26:44
3630,2464,2022-02-10 12:19:40
4662,2464,2022-05-17 09:16:37
4151,2464,2018-06-08 19:25:55
4664,2464,2018-05-30 02:05:55
1078,2464,2024-08-08 21:02:40
1098,2464,2024-12-14 17:54:15
3663,2464,2022-10-03 18:20:21
3165,2464,2024-11-12 05:36:41
1121,2464,2019-01-16 04:07:54
1126,2464,2019-09-16 21:42:44
3178,2464,2019-08-19 12:18:13
3179,2464,2022-09-10 19:14:15
644,2464,2022-03-05 04:34:01
2694,2464,2023-03-26 16:44:05
3207,2464,2024-01-16 00:26:09
1159,2464,2020-08-12 02:45:12
1163,2464,2018-02-11 15:46:31
1678,2464,2024-08-29 23:46:46
145,2464,2020-03-13 06:47:03
3736,2464,2023-05-17 10:06:56
2739,2464,2019-03-07 22:41:43
2231,2464,2020-03-04 05:39:34
187,2464,2020-08-16 17:09:36
3261,2464,2020-10-12 00:45:14
3776,2464,2024-08-17 20:29:38
2757,2464,2019-12-25 17:04:31
3781,2464,2024-07-24 09:23:58
4301,2464,2023-09-26 19:08:49
2259,2464,2023-07-26 16:08:46
3284,2464,2023-01-13 17:39:52
2263,2464,2022-10-23 03:33:13
729,2464,2019-05-25 02:06:33
737,2464,2024-01-15 16:32:26
1766,2464,2021-08-10 05:02:19
1258,2464,2023-10-25 20:45:30
3826,2464,2020-07-28 05:52:52
1778,2464,2018-12-15 23:29:09
246,2464,2023-09-30 09:04:38
247,2464,2018-06-21 06:32:18
2297,2464,2017-08-04 05:59:57
2813,2464,2021-08-21 09:51:26
1791,2464,2018-03-03 10:08:52
4866,2464,2022-09-23 14:16:15
2307,2464,2022-06-02 08:55:28
788,2464,2018-05-24 03:24:21
1308,2464,2018-04-03 17:54:58
1309,2464,2015-04-14 01:25:49
800,2464,2023-08-19 02:08:19
4897,2464,2022-01-27 10:06:24
817,2464,2022-08-08 22:31:54
2353,2464,2018-04-12 06:01:59
3382,2464,2024-01-10 03:32:36
826,2464,2020-10-30 09:28:53
316,2464,2016-06-12 15:57:55
2890,2464,2020-01-21 12:13:53
855,2464,2024-10-22 16:53:28
1879,2464,2023-03-13 05:06:44
3432,2464,2018-12-18 01:58:01
4974,2464,2022-05-07 15:01:47
2416,2464,2019-04-15 19:55:42
1918,2464,2023-09-17 21:27:41
3456,2464,2021-10-14 14:22:18
2434,2464,2023-08-10 23:16:06
899,2464,2022-11-17 11:04:04
3977,2464,2018-08-19 20:46:03
1421,2464,2023-05-30 06:03:04
910,2464,2019-06-21 01:52:54
920,2464,2017-08-23 12:49:08
1432,2464,2019-03-13 20:38:09
2460,2464,2022-09-17 11:32:32
1438,2464,2018-05-16 02:22:15
4001,2464,2020-11-09 22:59:14
2466,2464,2024-07-08 21:26:59
2469,2464,2018-01-16 21:02:57
2480,2464,2020-12-08 04:05:34
4529,2464,2018-05-20 15:13:56
435,2464,2022-06-24 02:44:10
3007,2464,2023-10-04 11:55:05
4546,2464,2023-04-06 15:34:05
4034,2464,2022-08-23 03:55:45
2517,2464,2018-05-16 08:31:39
2011,2464,2024-06-19 10:58:19
3036,2464,2023-08-01 06:39:08
3548,2464,2021-10-23 02:44:59
992,2464,2018-04-28 18:25:59
2528,2464,2022-01-04 13:34:44
3044,2464,2023-08-15 16:28:13
2022,2464,2015-08-27 02:56:13
1003,2464,2020-09-13 09:21:24
4083,2464,2024-12-11 13:46:06
1012,2464,2017-01-15 02:04:09
506,2464,2022-03-25 15:11:58
4604,2464,2020-08-13 19:47:06
3589,1955,2022-08-31 09:48:23
2566,1955,2018-03-04 00:05:05
7,1955,2023-08-10 13:14:53
3078,1955,2023-12-06 08:52:12
525,1955,2024-02-07 07:04:27
3609,1955,2023-01-21 17:15:15
2083,1955,2023-01-09 09:24:45
4646,1955,2021-10-04 23:09:17
4140,1955,2022-05-02 10:31:22
50,1955,2023-10-13 20:57:49
1592,1955,2024-05-13 09:33:54
2620,1955,2024-05-11 14:04:10
3649,1955,2023-10-19 12:40:58
3139,1955,2024-04-28 09:50:11
4695,1955,2015-06-22 11:02:24
4184,1955,2023-06-30 09:21:05
601,1955,2021-11-27 23:37:54
95,1955,2024-08-10 13:39:47
102,1955,2024-09-15 08:44:36
3177,1955,2023-09-20 04:57:42
2674,1955,2020-04-09 18:45:21
1652,1955,2024-03-24 09:31:06
4220,1955,2021-10-20 21:39:16
662,1955,2016-12-07 18:20:22
671,1955,2020-07-08 00:37:29
1697,1955,2016-03-14 04:55:43
1191,1955,2020-08-27 10:17:55
171,1955,2019-06-24 17:56:20
697,1955,2024-01-08 12:07:14
1214,1955,2022-04-12 12:05:31
2759,1955,2024-03-23 14:44:19
3276,1955,2022-11-10 03:47:23
2254,1955,2023-11-02 13:53:31
1240,1955,2023-07-28 19:08:24
1254,1955,2022-05-17 20:14:06
4841,1955,2022-01-25 18:57:42
3306,1955,2021-01-06 11:18:52
4842,1955,2023-06-04 04:24:07
749,1955,2024-03-05 03:16:09
4334,1955,2017-10-28 03:09:43
3312,1955,2020-05-24 03:30:45
3836,1955,2024-02-05 19:59:38
1790,1955,2021-11-02 15:22:36
769,1955,2024-01-18 05:20:21
2311,1955,2024-08-13 04:44:38
264,1955,2024-12-01 18:28:01
2823,1955,2018-04-14 08:33:15
1804,1955,2021-02-27 03:23:31
3853,1955,2024-11-08 04:53:25
3345,1955,2021-06-09 15:16:10
4891,1955,2020-02-15 04:53:38
284,1955,2017-11-25 01:22:00
3357,1955,2024-02-05 12:27:09
2846,1955,2024-02-20 00:40:37
4390,1955,2024-02-01 22:08:41
298,1955,2024-08-11 08:04:50
1835,1955,2022-01-16 09:31:32
305,1955,2024-12-16 02:33:20
823,1955,2022-03-25 17:08:42
1848,1955,2023-01-13 12:27:54
2361,1955,2022-03-22 08:25:05
3901,1955,2023-09-21 08:30:40
831,1955,2024-07-16 18:51:16
3903,1955,2024-01-22 11:32:41
2374,1955,2022-10-02 08:18:16
3912,1955,2023-10-09 16:12:05
4426,1955,2023-07-20 09:53:17
4432,1955,2018-02-14 17:51:53
338,1955,2022-03-30 05:44:10
3926,1955,2018-06-28 01:04:45
855,1955,2024-05-27 07:53:45
3419,1955,2024-10-13 04:32:28
3940,1955,2019-03-14 06:24:22
3439,1955,2017-03-16 01:51:44
368,1955,2024-06-02 14:10:12
2426,1955,2022-05-27 20:55:50
1407,1955,2022-10-27 22:15:44
2946,1955,2022-06-18 15:57:51
3458,1955,2023-10-14 03:39:33
2438,1955,2022-12-02 22:23:53
393,1955,2020-04-26 18:03:07
1421,1955,2022-12-18 05:04:32
1428,1955,2022-05-16 10:30:42
1954,1955,2023-04-08 01:57:05
424,1955,2023-11-03 02:53:54
425,1955,2016-05-14 03:49:02
3498,1955,2018-03-28 21:02:41
942,1955,2022-03-08 04:55:21
4016,1955,2020-07-02 18:53:36
4019,1955,2024-01-31 12:17:53
2484,1955,2024-04-09 04:55:19
1462,1955,2017-10-09 19:41:12
4036,1955,2022-07-04 04:59:51
3015,1955,2024-12-27 08:58:17
2005,1955,2021-01-04 01:57:01
4569,1955,2023-12-31 09:26:48
1509,1955,2022-02-16 19:00:35
3563,1955,2024-05-02 19:04:15
4078,1955,2023-10-18 06:32:56
4591,1955,2020-10-29 11:48:30
1523,1955,2024-04-17 05:05:45
1012,1955,2018-07-25 12:24:19
3063,1955,2024-01-30 06:24:44
4601,1955,2024-11-14 13:40:10
515,420,2022-06-29 04:55:20
3599,420,2015-10-21 21:14:13
23,420,2020-02-15 21:34:48
1047,420,2020-08-26 16:19:40
3096,420,2023-06-10 06:18:10
1563,420,2022-12-03 06:08:04
1059,420,2016-12-17 10:08:55
2551,420,2016-08-14 04:07:47
1061,420,2018-09-28 11:56:20
2598,420,2016-04-30 04:49:05
1066,420,2018-06-01 00:49:41
554,420,2015-02-16 11:39:39
556,420,2017-03-24 02:34:20
2608,420,2023-06-22 17:41:16
2098,420,2019-08-18 11:36:58
2630,420,2019-06-30 23:45:55
1612,420,2022-02-07 21:30:23
83,420,2024-07-03 21:11:48
2133,420,2021-02-12 22:29:22
1640,420,2019-08-18 03:49:23
622,420,2019-01-29 23:13:49
116,420,2021-09-11 08:56:28
1140,420,2021-01-22 15:12:33
1657,420,2024-05-29 10:25:11
633,420,2015-07-24 04:22:40
2684,420,2018-06-14 01:52:03
2688,420,2017-10-07 01:53:35
4741,420,2023-11-23 19:54:10
135,420,2017-08-16 02:18:41
649,420,2016-09-12 03:20:50
2186,420,2021-02-20 13:10:31
2185,420,2022-05-09 12:44:47
139,420,2017-05-14 13:01:49
1683,420,2022-10-16 01:57:17
1690,420,2016-06-29 13:10:32
2218,420,2022-02-21 06:50:07
3755,420,2024-03-23 08:20:19
1708,420,2022-12-25 02:22:24
2738,420,2015-09-10 08:20:09
1718,420,2019-05-08 17:23:14
4800,420,2018-11-30 08:36:53
1226,420,2019-06-04 13:45:10
211,420,2019-08-01 18:47:48
1749,420,2023-03-18 22:13:57
1246,420,2024-10-26 06:19:11
4321,420,2015-12-20 00:40:12
2282,420,2020-10-16 09:04:42
2284,420,2017-11-17 01:49:42
1264,420,2017-12-08 07:39:50
3830,420,2021-10-12 02:24:15
2301,420,2017-03-19 05:04:52
4874,420,2021-02-14 00:06:48
780,420,2019-10-03 08:19:46
295,420,2019-07-02 05:15:37
3367,420,2023-11-30 20:55:21
1323,420,2017-10-14 11:13:21
3380,420,2017-12-10 13:06:06
3381,420,2021-08-03 05:06:00
2356,420,2024-11-26 09:47:18
3897,420,2017-08-19 14:35:08
1340,420,2023-07-12 11:27:48
3916,420,2020-09-24 03:23:08
3927,420,2024-11-14 04:59:33
1370,420,2015-07-18 08:22:42
2906,420,2016-08-26 07:17:19
4457,420,2023-01-20 19:44:44
4462,420,2019-05-29 10:19:32
1411,420,2015-06-28 00:55:21
1412,420,2023-03-24 14:16:18
901,420,2023-10-31 05:39:10
1420,420,2023-09-07 01:57:05
3985,420,2020-06-29 15:11:16
3991,420,2023-09-12 18:05:38
409,420,2015-03-02 02:14:40
1955,420,2019-08-10 17:36:10
2980,420,2019-12-20 12:08:14
1447,420,2015-04-03 06:24:00
2474,420,2024-12-26 22:49:15
4523,420,2018-10-19 07:07:44
2476,420,2017-01-29 01:21:18
4528,420,2015-05-05 16:46:50
2998,420,2020-12-14 21:58:52
1977,420,2015-10-27 21:51:53
443,420,2015-08-08 06:29:40
4549,420,2024-11-19 04:11:33
3013,420,2019-03-04 23:53:22
2507,420,2016-03-18 16:29:30
4562,420,2022-02-10 22:59:02
3028,420,2016-11-06 07:05:53
4570,420,2018-04-19 17:19:01
2526,420,2019-02-07 10:29:55
2528,420,2020-10-05 20:20:26
3552,420,2015-07-19 09:43:29
482,420,2024-12-23 14:13:57
485,420,2024-02-11 13:49:34
488,420,2020-03-30 22:47:58
4074,420,2020-09-11 07:11:28
4588,420,2019-10-09 19:45:15
3565,420,2017-01-03 23:51:35
4590,420,2020-05-09 15:51:59
1525,420,2015-09-11 12:27:45
502,420,2018-12-30 17:14:48
1014,420,2017-09-05 18:18:45
4095,420,2019-07-03 04:18:32
2562,3495,2023-09-02 09:23:02
1026,3495,2021-07-22 11:58:02
3597,3495,2021-08-15 15:57:36
1552,3495,2024-10-25 02:21:19
4625,3495,2024-05-21 14:14:40
17,3495,2024-08-09 18:59:42
2067,3495,2022-01-18 22:38:51
4629,3495,2022-01-09 03:13:52
2071,3495,2024-05-15 10:52:38
1051,3495,2016-08-09 08:50:56
3615,3495,2024-03-16 10:16:45
4642,3495,2024-04-27 12:20:18
3108,3495,2019-07-10 01:16:20
3622,3495,2024-05-28 20:57:30
3648,3495,2018-05-07 17:03:06
3650,3495,2017-12-13 02:39:47
2119,3495,2023-08-13 05:40:04
4170,3495,2020-08-30 23:04:23
2123,3495,2024-03-31 19:40:40
1617,3495,2022-11-26 10:19:20
4178,3495,2021-08-01 15:24:40
595,3495,2024-04-12 01:11:30
2658,3495,2022-04-27 16:18:07
3171,3495,2019-06-24 10:59:36
613,3495,2022-09-23 09:25:55
2153,3495,2019-10-29 14:51:08
1649,3495,2023-06-06 11:40:56
3698,3495,2021-04-21 00:17:02
4211,3495,2023-01-12 23:47:19
4739,3495,2023-05-15 16:06:02
2696,3495,2024-08-23 15:30:25
3215,3495,2021-11-06 08:32:16
3229,3495,2024-11-02 10:10:00
4770,3495,2024-12-10 19:09:56
1187,3495,2022-06-23 07:36:47
166,3495,2021-02-19 12:51:50
1716,3495,2024-01-08 08:29:52
4788,3495,2023-02-17 20:25:55
1720,3495,2020-11-29 15:33:06
1722,3495,2023-06-27 13:18:29
3770,3495,2019-09-15 06:58:25
2755,3495,2024-07-09 03:46:30
2255,3495,2021-10-04 01:48:58
4819,3495,2021-06-27 15:02:50
4309,3495,2023-10-05 12:19:21
2776,3495,2024-12-13 00:39:09
2265,3495,2023-02-08 01:25:09
4315,3495,2024-05-16 20:59:47
3300,3495,2021-09-26 01:23:33
1777,3495,2024-03-18 11:23:46
1265,3495,2022-08-31 21:54:01
1787,3495,2022-07-20 22:24:30
2307,3495,2024-04-28 14:00:32
3335,3495,2024-07-03 05:25:28
1803,3495,2018-01-03 14:24:58
4364,3495,2015-08-02 08:15:34
2317,3495,2015-01-11 17:12:32
1812,3495,2024-07-04 20:20:56
1307,3495,2024-07-02 20:18:09
2844,3495,2024-12-13 20:56:31
3365,3495,2024-07-31 16:51:36
4395,3495,2020-10-13 17:35:29
1838,3495,2022-09-10 15:33:01
3375,3495,2024-11-09 11:16:18
3376,3495,2024-06-15 04:21:39
1843,3495,2021-12-20 16:17:16
1332,3495,2023-07-06 16:05:49
4917,3495,2022-02-04 10:13:12
3383,3495,2023-06-07 20:06:29
2883,3495,2022-09-30 14:38:41
836,3495,2024-02-21 05:38:01
4432,3495,2022-12-21 11:08:18
337,3495,2023-01-31 02:34:26
1880,3495,2024-11-09 05:13:54
346,3495,2022-09-15 12:18:16
3419,3495,2024-08-28 12:55:19
348,3495,2022-01-22 00:29:38
1373,3495,2023-10-06 21:50:59
1888,3495,2019-01-12 12:37:49
3945,3495,2021-03-12 14:40:56
3439,3495,2022-11-01 00:40:17
4468,3495,2024-06-20 23:54:42
2423,3495,2023-11-01 10:09:55
3448,3495,2024-02-18 20:42:46
4489,3495,2024-11-03 04:46:57
4492,3495,2023-12-04 08:58:18
914,3495,2023-06-21 12:27:19
405,3495,2019-12-17 22:14:34
919,3495,2018-05-02 10:28:08
3997,3495,2021-09-01 08:48:36
3510,3495,2019-07-30 15:56:55
3000,3495,2023-12-28 12:37:38
4025,3495,2024-10-17 18:50:28
1979,3495,2020-12-28 17:08:09
4027,3495,2022-07-26 20:36:50
4558,3495,2024-07-09 09:23:02
4560,3495,2021-01-26 07:27:06
4053,3495,2018-05-14 03:46:01
4568,3495,2023-01-10 10:32:09
4063,3495,2024-09-13 20:12:02
2015,3495,2019-09-18 00:52:31
4580,3495,2020-11-20 16:44:39
488,3495,2021-06-27 09:56:25
4089,3495,2023-09-22 13:26:51
9,423,2021-06-28 01:15:54
511,423,2019-07-05 20:34:12
3084,423,2022-02-13 11:06:10
2068,423,2021-06-26 18:03:04
2592,423,2019-11-12 01:34:10
2084,423,2023-12-11 13:54:53
1535,423,2024-12-13 15:05:26
3121,423,2017-03-11 20:22:25
2101,423,2023-01-06 08:54:39
3637,423,2021-04-25 15:03:54
4663,423,2021-07-12 08:46:12
2107,423,2024-02-02 18:26:48
3132,423,2021-09-19 13:33:22
2628,423,2018-02-19 23:02:25
4184,423,2017-01-11 02:13:16
2137,423,2020-08-05 23:45:48
3176,423,2023-01-06 00:01:46
4201,423,2021-09-29 15:22:21
619,423,2018-09-19 12:38:26
108,423,2024-03-24 11:17:42
109,423,2016-01-08 06:38:54
622,423,2021-07-27 15:26:43
4203,423,2023-08-13 14:55:55
629,423,2022-05-05 21:26:59
639,423,2023-01-20 20:11:49
3714,423,2016-08-18 19:54:18
645,423,2023-08-07 17:44:26
3718,423,2019-02-03 07:53:53
3207,423,2021-03-17 17:50:40
1673,423,2024-11-19 11:40:47
4747,423,2020-07-17 09:03:25
2191,423,2023-09-22 12:25:30
2192,423,2021-01-31 18:27:03
3729,423,2022-08-20 06:16:58
4241,423,2019-07-02 09:05:33
159,423,2024-11-22 16:16:44
2210,423,2023-03-05 14:01:34
168,423,2024-07-09 14:08:40
4785,423,2021-11-08 05:56:01
178,423,2022-08-13 03:32:53
4275,423,2020-02-16 07:37:52
2225,423,2024-07-06 06:30:10
3765,423,2022-02-26 19:35:56
1206,423,2023-05-05 05:15:38
4274,423,2020-11-13 03:32:16
1726,423,2021-06-17 07:22:14
1731,423,2021-12-14 20:13:34
1220,423,2024-06-20 06:22:47
202,423,2024-11-25 23:28:06
3285,423,2024-04-30 01:34:03
3289,423,2023-06-26 13:10:46
3292,423,2019-05-03 23:20:13
738,423,2021-03-30 08:53:24
4333,423,2022-08-24 08:26:02
4846,423,2019-11-28 07:52:33
4851,423,2022-03-18 15:50:24
2805,423,2024-02-13 05:40:58
1782,423,2020-04-22 23:38:39
759,423,2024-02-18 05:20:03
2296,423,2024-07-30 15:41:14
3841,423,2021-11-13 07:58:32
2312,423,2020-08-19 05:40:41
3336,423,2022-03-01 00:52:49
786,423,2021-07-03 21:26:45
1312,423,2019-01-10 21:22:09
3875,423,2024-05-22 23:23:05
3880,423,2024-04-27 21:37:32
1834,423,2020-01-19 21:02:52
1323,423,2021-08-27 06:41:56
309,423,2024-07-22 07:46:22
1337,423,2023-03-27 12:29:58
3388,423,2016-02-28 16:38:46
3900,423,2024-02-25 07:44:46
1854,423,2018-03-30 10:10:12
3399,423,2024-01-20 02:35:21
3947,423,2023-04-28 11:13:11
4971,423,2022-12-19 08:09:19
4464,423,2023-10-17 19:38:27
4978,423,2018-09-14 10:56:55
2931,423,2022-07-30 05:05:01
1397,423,2024-09-22 19:28:04
4993,423,2024-11-19 04:41:26
2436,423,2023-10-25 07:05:36
1416,423,2024-09-20 11:59:51
3978,423,2023-04-30 12:16:00
1422,423,2015-10-01 17:42:37
3471,423,2023-07-26 19:07:05
2450,423,2017-11-06 18:10:58
2963,423,2021-03-24 03:22:57
2453,423,2020-12-19 07:11:27
4506,423,2024-06-23 07:22:10
2978,423,2022-10-15 01:18:58
4010,423,2024-08-16 12:57:29
2488,423,2023-09-19 01:36:25
1993,423,2023-05-14 00:04:30
462,423,2021-02-17 15:12:35
4564,423,2016-03-27 16:21:02
1500,423,2021-03-11 19:35:38
476,423,2014-05-04 05:59:05
3566,423,2021-09-30 18:01:32
2038,423,2023-08-19 05:39:22
4088,423,2020-04-05 23:29:34
4089,423,2024-10-08 12:47:52
3071,423,2021-11-20 20:21:05
3075,2474,2023-12-30 08:49:08
1541,2474,2022-02-27 03:54:07
1545,2474,2019-08-15 04:47:07
4620,2474,2019-09-10 09:13:41
4621,2474,2022-08-31 01:10:01
1554,2474,2019-02-18 03:36:24
4116,2474,2021-02-06 16:40:05
4122,2474,2019-04-30 00:39:17
3617,2474,2023-09-16 05:36:13
1086,2474,2024-01-24 15:31:40
2622,2474,2020-09-05 09:57:27
2630,2474,2018-12-02 23:48:44
582,2474,2023-07-27 11:55:15
4682,2474,2020-12-26 05:18:55
76,2474,2022-07-30 19:00:05
4174,2474,2020-02-07 01:27:24
1107,2474,2024-12-16 17:25:41
2647,2474,2022-03-12 12:08:59
3678,2474,2022-01-17 23:48:16
4708,2474,2022-12-10 18:38:30
100,2474,2022-12-26 23:49:01
2153,2474,2022-04-24 10:06:42
117,2474,2018-11-20 19:08:18
1655,2474,2022-02-03 09:46:36
2175,2474,2024-12-19 22:03:37
2178,2474,2022-12-04 17:03:38
1157,2474,2023-03-23 05:07:01
4742,2474,2022-04-15 06:19:18
664,2474,2017-08-30 11:57:16
2206,2474,2020-01-08 10:43:19
161,2474,2022-10-13 09:55:47
675,2474,2024-07-09 20:57:34
4274,2474,2024-11-04 09:05:13
691,2474,2019-06-09 02:59:25
2229,2474,2022-06-15 04:42:34
2744,2474,2016-03-26 02:51:16
2232,2474,2022-04-03 10:40:35
1214,2474,2019-11-28 16:47:09
4806,2474,2023-01-19 04:03:02
716,2474,2022-07-27 07:00:03
1241,2474,2020-07-13 08:59:32
1759,2474,2020-11-24 00:19:14
2276,2474,2024-01-18 06:29:39
1767,2474,2023-04-26 05:28:12
2801,2474,2024-03-16 08:04:09
3830,2474,2021-07-01 23:52:30
1786,2474,2023-05-09 09:56:27
765,2474,2021-12-11 02:15:37
253,2474,2023-05-14 03:03:33
3840,2474,2020-06-24 17:24:39
774,2474,2015-11-24 17:01:14
2314,2474,2022-08-13 02:07:45
1804,2474,2020-12-04 07:07:27
780,2474,2022-03-02 20:59:55
3348,2474,2023-05-09 03:25:07
3861,2474,2016-03-13 07:55:15
1303,2474,2022-12-25 08:08:54
3357,2474,2022-03-21 15:12:18
2849,2474,2022-12-16 03:55:56
3362,2474,2022-10-19 21:39:37
306,2474,2024-12-23 05:28:35
824,2474,2024-05-10 17:16:19
829,2474,2020-09-25 10:00:44
4414,2474,2024-11-06 16:46:27
830,2474,2017-01-13 19:07:12
831,2474,2019-05-26 20:33:25
2379,2474,2021-08-21 16:29:14
3915,2474,2024-01-24 01:26:22
334,2474,2020-07-08 18:45:55
339,2474,2024-05-26 01:24:09
4948,2474,2021-02-18 18:50:33
1365,2474,2021-09-24 16:32:38
4951,2474,2020-04-26 12:58:35
874,2474,2023-04-09 01:27:48
363,2474,2020-08-11 16:30:29
4461,2474,2020-01-14 15:41:06
